Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165591354.05982906,177893403.80566803,266699214.91442546,906420873.7931036,1356346187.1559634,555301617.9054054,2098434251.1520736,1398475478.5234902,956047320.6349207,1152540240.8730159,1212859215.4676256,1384158777.0833335,1523593015.625,2069686353.153153,2240499569.3023257,2355101327.8301888,2443717233.3333335,2691459495.890411,2554342838.495575,2629583525.3112035,2627870727.7992277,2656420654.379562,2688421052.6315794,2791791791.891892,2668271605.0,2445590034.5345345,2412383933.2394366,2492492221.1382113,2713429610.0795755,2983667430.412371,3201851851.2195125,3254323919.239905,2747941006.7114096,2508078602.620087,2545049299.776286,2602924399.132321,2540748705.3763437,2687598565.591398,2767479488.6128364,2908067176.1133604,2918444886.6799207,3100278849.4208493,3148383083.9552236,2903138730.932204,2786223344.6969695
ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34908447612612.613,36616392283333.336,42443571556420.234,48143233223443.22,51333935555555.555,54426913543046.36,57640535759493.67,63143286757575.76,70036024651162.79,80902546155988.86,90153706390374.33,101953383069053.72,107547742279411.77,112891982899262.89,48170740739999.99,22694612795454.547,5472127547034.765,2405835222857.143,1197679422199.1702,717700599773.4995,557884031557.3771,420727895549.13293,317925311203.3195,265713945466.23795,218710787295.08197,190276047079.43924,168914456863.90533,150037459967.37357,142078189305.55557,145435045603.01508,149177188522.72726,141976204145.0777,116983774285.71428,101654867256.63718,96409918389.8305,95233980000.0,88830687819.54887,88633569716.31206,89710912281.8792,91502241082.80255,89510840121.95122,93368863023.25581,93751851833.33334,72887312819.14893,75442355179.48718
ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5069322036.448318,4981370254.398694,5932580188.833173,6602450804.766306,8066881344.464452,7735971408.266423,10377279942.115519,10724505203.400995,11785270354.35459,16243855743.847874,17300600429.98173,20329946747.312374,24541095553.691277,25527266234.054844,25863484961.073826,26219737294.010147,28872767760.417793,30523947178.72235,28529987916.49781,29536242990.305744,31677597227.005745,32697198606.506565,32300765572.830597,35643379617.32889,33959285311.26176,34117649980.30985,32806085329.13487,34330823569.812843,37931067633.208496,43405307749.99062,48250081191.14653,49810959666.10193,42103284066.058365,46780315371.0823,42749988238.12351,43251037997.678764,42176501070.96959,44051848915.7408,47166620547.78086,49852695494.95776,61269899579.28478,68389280652.74418,61754237007.165184,51840586283.60434,55844617434.48025
ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117142441653.06247,131650499580.53691,157098797275.1102,165805907427.96588,188636198739.37787,209724243881.89963,224713892864.19266,216482272217.2585,259958053475.47424,307454682848.85565,362647201320.77094,419344983063.68475,455871744031.4169,487926228018.0104,526536745950.2,498643218180.72864,570122588793.0116,612368971263.532,597896968990.8029,631041393264.6924,650699361842.4827,860028428135.9296,889668145189.3824,757665282576.0077,722091254871.1842,724886939899.9519,752307087652.4122,799570217338.3872,823204225612.7983,876924389079.946,927417350052.9847,949907350657.2744,834395042523.7074,777156852132.4962,763514789932.8859,810195500519.898,783516027800.6207,827166867214.699,864266977667.4296,945246206737.7286,960253396915.1066,1040362030006.9965,1040967561315.6337,833018116549.9465,881547175215.7239
AUS,297708589.984,303985408.6949807,297354085.2089552,316763618.88235295,340015679.24285716,367168241.65371025,410675024.43609023,446074998.6520147,465722271.658363,495757825.2432432,533383429.85806453,563517873.258567,630926083.260606,798062139.65,1068847771.8678678,1109208663.4871795,1186440677.9661016,1333333333.3333333,1530546623.794212,1794019933.5548172,2020202020.2020202,2475524475.5244756,2703832752.6132402,2631970260.223048,2852941176.470588,2522648083.6236935,2536585365.8536587,2719424460.4316545,3371428571.428571,4123711340.2061853,4349650349.65035,4591549295.774648,4727272727.272727,4691729323.30827,4875471698.113208,5795275590.551181,6193050193.050193,6666666666.666667,6138461538.461538,6031007751.937984,6232209737.827715,5764258555.13308,6053639846.743295,7593495934.95935,9669291338.582678,10817120622.568094,11920318725.099602,14057613168.72428,18197424892.70386,16000000000.0,20720720720.720722,23829787234.042553,25833333333.333332,26224066390.041492,24602510460.251045,23478260869.565216,21511111111.11111,22832618025.751072,24444444444.444443,25622119815.6682,25576923076.923077,28127853881.278538
AUS,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,141082647829.35153,152778072057.43243,166831416246.79486,201403694548.8959,279816279899.3711,304165813190.625,323076923076.9231,343750000000.0,340974212034.384,375000000000.0,414364640883.9779,479674796747.96747,520107238605.89813,443609022556.3909,447004608294.9309,414187643020.595,426229508196.7213,420935412026.7261,513043478260.86957,608519269776.8762,534364261168.3849,513385826771.65356,471014492753.6232,406779661016.94916,371691599539.7008,400435255712.7312,423890063424.94714,378260869565.2174,300000000000.0,257615894039.7351,244705882352.9412,208241758241.75824,204663212435.23315,241968911917.09845,300980392156.86273,354591836734.6939,408743169398.9071,469230769230.7692,579234972677.5956,478350515463.91754,525114155251.14154,636363636363.6364,756097560975.6099,774509803921.5686,590361445783.1324,533596837944.66406,454887218045.11273,465034965034.965,535580524344.5693,520599250936.3296,475000000000.0,523809523809.5238
AUS,1580731193.1016905,1689271632.9665804,1667201435.0867798,1775961453.4241378,1919938818.6467474,2075515587.8076062,2235217639.95744,2449955632.11176,2553222224.4420166,2785240902.2442226,3294904734.1739864,3901098094.322044,3486409856.059693,5623224926.632493,7109426095.238095,6847400575.535013,6117170022.371365,6675000303.409105,9179973771.503511,8404826237.999776,8754012255.617157,15152033967.949596,12690189306.226042,14416498338.43748,15649199793.495094,10490199487.660975,12670918154.223175,16138121830.011784,19898148460.42292,23687327279.90525,24326903521.534393,26046660274.848194,27062134661.182076,25915343212.17357,26055110996.38616,32242802320.079906,32269486424.28339,33403467817.486523,31210400337.917114,29466571727.24105,29892358765.790493,27588114545.269257,28444278019.414124,38409659165.679695,44597460704.843254,51145060638.17261,55166310199.86725,72367975052.5388,90280380199.63889,75219660863.08076,95050748834.59515,104865771812.08054,112340006088.10356,116272224184.62262,103632056849.58548,99129132216.23367,88078149339.77783,86661888316.9349,101451537380.98955,107723545732.13261,102130142982.20016,108339313100.61485
AUS,1092909654.8604994,1136107083.0014431,1120828338.0590718,1165895863.8159673,1226860698.2989693,1261026849.368932,1319318315.2173913,1390165235.5251143,1457326930.244989,1588141950.9956708,1713459722.8601036,1918231572.8101804,1875726193.4774776,2220694649.46087,3206543315.603604,4098234114.568421,4482390608.32444,4356435643.564357,4779116465.863454,5142857142.857142,6000000000.0,6156521739.130435,6747826086.956522,5619047619.047619,5705882352.941176,5934426229.508197,5600000000.0,5438848920.863309,7552000000.0,8955223880.597015,9496183206.10687,10030769230.76923,9558823529.411764,9383458646.61654,10253968253.968254,11236641221.374046,12338461538.461538,12340425531.914894,11083333333.333334,11877862595.419847,11885714285.714285,10906474820.143885,11791044776.119404,14369230769.23077,18892307692.307693,20291970802.91971,21525179856.11511,23081081081.08108,29241379310.344826,25958041958.041958,32624113475.177303,41176470588.23529,45255474452.55474,46131386861.313866,45581395348.83721,38028169014.08451,34326241134.751774,38000000000.0,40000000000.0,40882352941.17647,38832116788.32117,45294117647.05882
AUS,216106700.04645762,222658995.62217194,215380796.85405406,218901687.84552845,224538656.1037736,220145365.22881356,233417855.76923078,241623957.6031746,249748012.09160304,265841152.66666666,289071439.25874126,305556144.1148649,340205240.9738562,384608260.07228917,536033596.43373495,575935267.5798817,625000000.0,607734806.6298343,610256410.2564102,681818181.8181819,704225352.112676,797297297.2972972,858407079.6460177,790178571.4285715,836206896.5517242,760504201.6806723,771186440.6779661,752988047.8087649,918287937.7431906,1098901098.901099,1200772200.7722008,1249042145.5938697,1226415094.3396227,1155555555.5555556,1187500000.0,1300353356.8904593,1382758620.689655,1459731543.624161,1282958199.356913,1215625000.0,1276073619.6319017,1134730538.9221556,1168639053.254438,1357558139.5348837,1719887955.1820729,1919889502.762431,2038147138.9645777,2289544235.924933,2804232804.2328043,2416666666.6666665,3026315789.4736843,3703703703.703704,4046997389.0339427,4202127659.574468,3951612903.225806,3552631578.9473686,3110539845.7583547,3392857142.857143,3629441624.3654823,3518987341.772152,3527851458.8859415,4207650273.224044
AUS,20471764631.972713,20968419317.140728,20570700783.68611,21576606314.73505,23150566624.84194,24555395686.737877,25107924174.864395,27389584412.61673,28815893871.655304,31810761725.890087,34082429805.583496,37562553432.952354,41987772545.33428,46473941367.61345,66061038938.0531,69790813558.33763,73559288786.76213,73094557777.92545,78918746849.88194,87455624368.37605,93386958199.99751,108189386437.8186,113812362134.50978,106635499379.46574,112242536449.89586,101061988408.58078,102991274036.013,103294493146.49236,126914472552.05644,153931408164.52188,158605495603.92487,163277571872.1827,158058554615.30978,142252699153.7788,141685309470.54437,152834075353.8441,160004468952.7488,165315010602.96277,142287584962.4489,133200931379.26312,136860113172.78589,119982271748.76537,116272224184.62262,127407649915.42532,163524022584.42526,183638957881.9426,199211675721.74283,225651323785.86905,280082439359.5096,251136609655.76965,318930611792.11273,378869885256.5491,422873356250.341,434591264165.47473,418041178477.98883,411836485661.989,372514007758.14294,409457545717.6282,465889098846.6802,466442953020.1342,448101129349.6132,520946092227.7549
AUS,156359553563.0252,161667804624.22998,158746802462.1514,164741308481.83557,172159837591.32007,176715327190.4762,183904977272.7273,193299166082.53967,203527151377.91602,223355123701.67426,270620070795.41736,316793760623.46765,356516451157.53424,451999795907.96466,687116424772.2008,741585220731.4286,860655737704.9181,1081081081081.0812,1214285714285.7144,1294964028776.9785,1648351648351.6484,1898123324396.783,2666666666666.667,3453658536585.366,3031250000000.0,2513888888888.889,2628158844765.343,2842105263157.8945,3347517730496.454,4081632653061.2246,3815950920245.3984,4346666666666.667,3951367781155.015,3747747747747.7476,3473118279569.8926,3745547073791.3486,3990049751243.781,4427480916030.534,3883211678832.117,4052083333333.333,4795389048991.3545,4679012345679.012,4922118380062.306,5398843930635.839,7118840579710.1455,8501529051987.768,8428169014084.508,9568627450980.393,11876750700280.113,12012944983818.77,12466124661246.613,14358974358974.36,20598006644518.273,23065693430656.934,22615384615384.613,19636363636363.637,17347670250896.057,19000000000000.0,19389830508474.58,19305555555555.56,18601398601398.6,23875968992248.062
AUS,1824194791.5686276,1892601462.7884614,1879502236.6981132,1940533881.4414415,2000092230.840336,2061678817.2222223,2184791130.0,2324016691.4503818,2459924028.8721805,2658411526.6666665,2911071536.197183,3162399253.7762237,3943288020.378788,4593163393.6690645,6542763015.294118,7263661210.5223875,7954545454.545455,8593750000.0,9296875000.0,9926470588.235294,11363636363.636364,12826086956.521738,15275590551.181103,15803571428.57143,14809160305.343512,12397260273.972603,12380952380.952381,12684563758.389261,14478527607.361963,17142857142.857143,16720430107.52688,18212290502.793297,17759562841.530052,16864864864.864864,15833333333.333334,17777777777.77778,19095238095.238094,20714285714.285713,18644859813.084114,17601809954.75113,19348837209.302326,17877358490.56604,18632075471.698112,20304347826.086956,25798319327.73109,31447963800.904976,32241379310.34483,34715447154.47154,44351464435.14645,43981042654.028435,49145299145.29915,58333333333.333336,72429906542.05608,80203045685.27919,76963350785.3403,69948186528.4974,63350785340.31413,68556701030.92784,72222222222.22221,71649484536.08247,70744680851.06383,86033519553.07263
AUS,14203654102.290075,14263083487.68116,13645701170.547945,13896726505.806452,14424907604.242426,14844087484.0,14762102229.729729,15612624952.820513,15959507114.146343,17143027601.869158,19778572159.808613,17393195895.76923,20332578855.078125,24368309607.633587,33078653162.82528,35265601529.34783,36585365853.65854,35256410256.410255,34693877551.02041,40662650602.40964,46439628482.97214,47453083109.91957,60815047021.94357,57281553398.05826,46859903381.64252,36200000000.0,36546184738.95582,36416184971.09827,41769911504.424774,47393364928.90995,49760000000.0,51993620414.67305,52504038772.21324,57564575645.75646,92550143266.47563,128222996515.67944,202525252525.25253,221938775510.20407,155859375000.0,166239316239.31625,151272727272.72726,102156334231.80592,97290640394.08868,102412280701.7544,119688109161.79338,118803418803.41881,145525291828.7938,149300699300.6993,171521035598.7055,133525179856.1151,153743315508.0214,169902912621.35922,179814385150.81207,178128523111.61218,153284671532.8467,133663366336.63367,114150943396.22643,123148148148.14815,132407407407.4074,118803418803.41881,111764705882.35294,121259842519.68504
AUS,53366565920.954506,52008284133.06558,45479440508.14957,40837079748.22735,37674271158.35127,35008696661.81505,31931680570.820568,31826526435.844364,31458038868.4833,33453165184.563755,47998439207.17123,55182805770.59183,54414060370.27745,62828407538.03459,70092933333.33334,82065579762.06537,107751985715.16533,113577697470.31491,112804762446.44142,130930674632.42426,149808245445.82935,182756840474.96127,198477655917.49878,194104487432.55692,224485072899.79172,208722525888.5122,233106204211.2813,240237949969.4936,325903830750.9598,366076876143.99023,306048141077.36816,386558209026.0156,292387138564.5141,221817768171.99408,232594982285.33572,264999855978.33917,258279766582.07626,271325565729.39798,234487946496.78534,235201644597.61777,237007326716.87878,179888554531.38794,176733780760.6264,185677025350.67908,246459651263.60745,259134973900.0746,282665215551.1216,309144747797.2532,338766379034.8354,308326134626.8855,364062302140.0532,543748446433.0102,638985538314.3973,1062527740043.8461,1040693229122.4196,864542240893.4884,847683232685.5446,866618883169.3491,779002876318.3126,619446152749.1823,677251479259.8099,1101873184413.503
AUS,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2755814387600.0,3014820621933.3335,3470093457933.3335,4256331411466.667,5932105133866.667,6488870681400.0,7000000000000.0,7333333333333.334,7933333333333.334,9000000000000.0,10000000000000.0,11800000000000.0,12933333333333.334,11800000000000.0,12933333333333.334,12066666666666.668,12133333333333.334,12600000000000.0,15733333333333.334,20000000000000.0,20733333333333.336,21733333333333.336,21666666666666.668,20800000000000.0,21533333333333.336,24533333333333.336,26733333333333.336,29000000000000.0,26600000000000.0,25933333333333.336,27733333333333.336,25266666666666.668,26333333333333.336,31133333333333.336,40933333333333.336,46333333333333.336,49866666666666.67,56933333333333.336,70666666666666.67,61866666666666.67,76666666666666.67,93333333333333.34,103333333333333.34,105333333333333.34,98000000000000.0,90000000000000.0,80666666666666.67,88666666666666.67,95333333333333.34,92666666666666.67,88666666666666.67,102666666666666.67
AUS,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,218715427587.30157,239271477931.21692,275404242693.1217,337804080275.13226,470801994751.32275,514989736619.0476,555555555555.5555,582010582010.582,629629629629.6296,714285714285.7142,793650793650.7937,936507936507.9365,1026455026455.0265,936507936507.9365,1026455026455.0265,957671957671.9576,962962962962.963,1000000000000.0,1248677248677.2488,1587301587301.5874,1645502645502.6455,1724867724867.7249,1719576719576.7195,1650793650793.651,1708994708994.709,1947089947089.947,2121693121693.1216,2301587301587.302,2111111111111.111,2058201058201.058,2201058201058.201,2005291005291.0054,2089947089947.0898,2470899470899.4707,3248677248677.2485,3677248677248.6772,3957671957671.9575,4518518518518.519,5608465608465.608,4910052910052.91,6084656084656.085,7407407407407.407,8201058201058.201,8359788359788.359,7777777777777.777,7142857142857.143,6402116402116.402,7037037037037.037,7566137566137.566,7354497354497.3545,7037037037037.037,8148148148148.148
AUS,16175876198.838545,17023330115.719921,17186318135.470406,18486350678.865067,20323016502.72384,22068773338.713787,23084111646.915627,25604799463.42366,27447138912.75168,30623793004.774788,34506340624.060905,37285679574.724205,42292768471.813705,48581603107.64127,64491554211.66307,69053067114.8034,73406040268.45638,71675245976.41232,76794011357.76974,85799267846.24771,91187627662.67873,106827289845.97557,114815998484.9023,108983436980.48149,116251198465.96356,105631747884.44704,106400392862.98903,108230066197.8606,131552542977.54688,161073825503.3557,162811881602.78088,174475236290.84915,170673556626.86035,158874031224.8577,161053880750.32162,180805172600.15524,195302987502.55695,221843699638.93027,206306036131.99448,205246718163.01547,227728083909.04013,205794835038.3354,213446595121.52948,266970033042.5437,343973736988.9413,390655739547.8511,421152200351.3355,473681291252.9813,573717254817.06,499053519187.7474,615480128019.8666,749280155850.2725,828239216859.7444,836279719687.5066,795626759038.753,710062906313.7742,632461477346.3798,701743278038.0735,756886075413.3762,720931921205.7716,686628807434.1765,791391307028.9937
AUS,210246179.36723164,214529212.1307902,209712881.14736843,221490242.50899744,236239181.60794044,250986986.44444445,272417846.6334165,292034711.3477218,303637954.37587005,324655566.9734513,352556211.6332623,377639326.3382046,411473532.5612648,509740288.7984032,696528978.5362035,758932243.4385965,813953488.3720931,878243512.974052,991666666.6666666,1132075471.6981132,1279317697.228145,1496828752.6427062,1630252100.840336,1509594882.729211,1606625258.799172,1492783505.1546392,1470707070.7070706,1524193548.387097,1942386831.2757201,2366863905.3254437,2483033932.1357284,2623742454.72837,2636916835.699797,2594594594.5945945,2754797441.3646054,3179265658.7473,3479392624.7288504,3686440677.9661016,3388535031.8471336,3404814004.3763676,3525423728.8135595,3232409381.663113,3419913419.9134197,4304147465.437788,5581818181.818182,6191536748.329621,6723595505.617977,7642058165.548099,9724770642.201836,8612529002.320185,10978520286.396181,13176470588.235294,14519906323.18501,14870588235.294117,14202898550.724638,12980769230.76923,11747572815.533981,12666666666.666666,13522458628.841608,13969849246.231155,13676092544.987146,15477386934.673367
AUS,193216893.81100726,199423051.80344477,193424502.02912623,197614000.7706422,201704216.5,199824254.5923077,210076070.19230768,219026033.51079136,227201316.55555555,241355783.34210527,261627948.18987343,277437480.5460123,311685041.1317365,354694284.2888889,494342094.48888886,531874646.0163934,580110497.2375691,567010309.2783505,572115384.6153846,636792452.8301886,660792951.5418502,750000000.0,811715481.1715481,750000000.0,788617886.1788617,715415019.7628459,725099601.5936255,707865168.5393258,861313868.6131387,1030927835.0515463,1118705035.971223,1164285714.2857144,1140350877.1929824,1079584775.0865052,1098639455.7823129,1206557377.0491803,1285256410.2564104,1359375000.0,1194610778.4431138,1130813953.488372,1188571428.5714285,1061624649.859944,1091160220.9944751,1265582655.8265584,1603133159.2689295,1800518134.715026,1903307888.0407124,2135000000.0,2623762376.2376237,2280098280.09828,2839506172.839506,3465346534.6534653,3817733990.1477833,3969849246.231156,3730964467.005076,3358208955.223881,2944038929.440389,3204819277.1084337,3437500000.0,3333333333.3333335,3341708542.7135677,3979328165.374677
AUS,14203654102.290075,14263083487.68116,13645701170.547945,13896726505.806452,14424907604.242426,14844087484.0,14762102229.729729,15612624952.820513,15959507114.146343,17143027601.869158,19778572159.808613,17393195895.76923,20332578855.078125,24368309607.633587,33078653162.82528,35265601529.34783,36585365853.65854,35256410256.410255,34693877551.02041,40662650602.40964,46439628482.97214,47453083109.91957,60815047021.94357,57281553398.05826,46859903381.64252,36200000000.0,36546184738.95582,36416184971.09827,41769911504.424774,47393364928.90995,49760000000.0,51993620414.67305,52504038772.21324,57564575645.75646,92550143266.47563,128222996515.67944,202525252525.25253,221938775510.20407,155859375000.0,166239316239.31625,151272727272.72726,102156334231.80592,97290640394.08868,102412280701.7544,119688109161.79338,118803418803.41881,145525291828.7938,149300699300.6993,171521035598.7055,133525179856.1151,153743315508.0214,169902912621.35922,179814385150.81207,178128523111.61218,153284671532.8467,133663366336.63367,114150943396.22643,123148148148.14815,132407407407.4074,118803418803.41881,111764705882.35294,121259842519.68504
AUS,1295412492.2721324,1376052517.68736,1353335577.8740864,1434159348.3008416,1541881367.870747,1650978308.483323,1755630713.3765333,1909591586.1506617,1988923109.6196868,2171210720.97345,2568805357.568979,2999065531.0104256,2794706140.6174498,4168188126.5505447,5303657122.557727,5268080765.371293,4934859849.980261,5295947156.076377,6849551613.385981,6594179537.528209,6923737341.100228,10918377418.081326,9716518080.737253,10549906421.734,11441242731.272337,8252480303.4724245,9617925276.119009,11531421598.535692,14243638646.130075,17034033999.931866,17278545713.142807,18573170314.83233,18674726487.082836,17391692122.455353,17567141287.676895,20895081706.583088,21224567569.284187,22218136128.221626,20348422104.812225,19396272325.65793,19885657469.550087,17837476585.370445,18157580215.132847,22777821133.13563,27619338935.171024,31179341779.420734,33692176028.106842,41412887457.811226,50454567090.29463,43131495287.140495,53747359368.86579,63144980876.09151,69351230425.05592,74676245391.81396,68322519474.24195,64440986376.698135,57758217419.114624,58802203535.206154,66648023862.78896,67210800146.9934,64776302588.12987,72785707533.79337
AUS,2108417776.0906518,2088387821.0079575,1982360568.0597014,2013077204.1121497,2087815574.2982454,2138037291.9341564,2104808410.4046242,2194206750.1261263,2206879567.217538,2325583459.1442156,2662622596.714976,2866707405.9587955,3248137402.121685,3934975110.7550073,5409214407.781156,5837065080.71964,6194690265.486726,6404657933.0422125,6848920863.309353,7681365576.102419,8438818565.400845,9833333333.333334,10630136986.30137,9554655870.445345,10346666666.666666,9501312335.958004,9393548387.096775,9581749049.429657,11755915317.559155,14723926380.368097,14987951807.228916,15767835550.181377,15911872705.01836,15388409371.146734,16500638569.604088,18871794871.794872,22464985994.39776,24715909090.90909,23679525222.551926,22949852507.374634,25404580152.671757,22762762762.762764,23652694610.778442,32543554006.968643,44014336917.56273,50362318840.579704,55101289134.43831,61438848920.863304,73996509598.60384,65815602836.87943,82437275985.66309,103703703703.7037,125506072874.49393,137093275488.06941,128384279475.98254,123006833712.98405,105908096280.08752,113675213675.21368,123542116630.66956,123830734966.59244,120090293453.72461,147721822541.96643
AUS,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,754328755729.927,808985855617.1736,914787379068.5413,1104584276332.18,1515870136422.487,1633105037265.1006,1738410596026.49,1800327332242.2258,1922455573505.6543,2149681528662.4207,2358490566037.736,2744186046511.628,2966360856269.1133,2669683257918.5522,2882615156017.8306,2646198830409.3564,2611190817790.531,2684659090909.091,3286908077994.4287,4098360655737.705,4214092140921.409,4405405405405.405,4385964912280.7017,4199192462987.8867,4341397849462.3657,4594257178526.841,6843003412969.283,15263157894736.842,13951048951048.951,13276450511945.393,14751773049645.39,13345070422535.21,13859649122807.018,16271777003484.32,21319444444444.445,23965517241379.31,25529010238907.85,28754208754208.754,35215946843853.82,30326797385620.918,37828947368421.055,45901639344262.3,50653594771241.836,50803858520900.32,46666666666666.664,43269230769230.77,38658146964856.23,42222222222222.22,45541401273885.35,44267515923566.88,42222222222222.22,48125000000000.0
AUS,102864715201.83984,105343733411.47255,102380976335.34436,105674899348.48306,111084081857.72559,115306421544.86702,115566107488.34178,123088132360.31374,127070087559.03555,137550444557.75937,161109743680.28436,169745767191.41782,191523173013.80548,241811365355.1896,347204530232.5581,344173875082.213,368180766236.7718,388964717364.0922,406648532648.0679,473375270875.8494,538924737364.0113,620647577370.5582,657582536777.1676,604846977132.0001,632045350882.9087,589691796442.3014,587248322147.651,592736624223.7974,726556246536.5433,915192190359.9757,993927772451.2623,1012925677355.2075,982526150311.3851,918403391027.9053,950782997762.8635,1073825503355.7047,1140370833807.303,1186773612702.57,1054272578343.8143,1011914052338.588,1057555419971.5273,949113492937.9946,967520697594.67,1111428435432.4338,1430835197613.7212,1597407373356.624,1673378076062.64,1860890787065.2837,2182237410960.5962,1489997109919.3987,1754118364856.62,2087994034302.7593,2626940546403.634,2962018671965.8057,2623875481936.313,2276483086573.8086,1924361461878.5583,2187787866824.582,2399328859060.403,2297748537044.996,2145715023231.802,2392493164305.2446
AUT,1305483928.910891,1440738843.9408867,1498765257.9710145,1641995148.6274512,1852521997.1717172,2008858415.276382,2166702939.9004974,2248433333.7864075,2415655400.5825243,2676413508.5714283,3059304588.457711,3501663934.7058825,4368240094.455445,5787346609.215687,6734794241.531101,7703693608.269231,8423524749.411765,10057709051.317074,12048982344.271843,14150678844.593302,15933769513.980581,13996892304.039408,13839861664.07767,13936428318.26087,12888217040.189573,12969490543.551403,18686068856.415096,23619047619.04762,25576923076.923077,26467661691.542286,32709359605.911327,34626865671.64179,40625000000.0,38383838383.83838,41421319796.954315,48200000000.0,48367346938.775505,44145077720.20725,45416666666.66667,45684210526.31579,42139037433.15508,43043478260.86957,47555555555.55556,58876404494.38202,67640449438.20225,72228571428.57143,77241379310.34483,88914285714.28572,99310344827.58621,90847457627.11865,89090909090.90909,98742857142.85715,94022988505.74713,98285714285.71428,100681818181.81818,86818181818.18181,89491525423.72882,93707865168.53932,104000000000.0,102890173410.40462,101286549707.60233,109028571428.57143
AUT,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,139754595972.72726,163839321715.59634,202381765844.0367,268322433700.0,319902726472.7273,325684607829.2683,349268099365.85364,419071210471.54474,466558338894.7368,506419842212.3288,554452114844.5946,639948003990.991,636386496160.7142,826128482783.5051,843490631352.3573,845149505578.5626,1120318607907.2397,1483253588516.7466,1573964497041.42,1566548881036.5134,1932479627473.8066,2009237875288.6836,2159468438538.2058,2161547212741.752,2448979591836.735,2862232779097.387,2958801498127.341,2374581939799.331,2356756756756.757,2529137529137.5293,2206047032474.8037,2147505422993.4924,2217616580310.881,2790202342917.998,3322295805739.514,3308900523560.2095,3262135922330.097,3536363636363.636,3456000000000.0,3190476190476.1904,3500000000000.0,3428571428571.4287,3052238805970.149,3385826771653.5435,3330827067669.173,2634482758620.69,2605263157894.737,2761589403973.5103,2935483870967.742,2947019867549.669,2906040268456.376,2962732919254.658
AUT,2814648052.7520194,2999519877.0121922,3058427199.741323,3317740171.7867246,3676434648.3526173,3863726926.050784,4156524067.54167,4232805365.1065197,4413008964.981483,4762785885.702664,5396157632.824127,5992780559.395973,7530574285.333899,10024817170.814878,11832154211.779263,13717027380.838242,14133430787.603632,17125974778.390593,19644250687.919464,23188012595.810074,25735091575.299503,22487725858.870457,22564039372.54654,22618395705.638836,20739885566.503967,20789421862.416107,31651059424.416748,40398775004.88695,42505592841.16331,44810112934.96132,56210593326.51582,59399045518.785805,69539045282.39984,68853552118.51509,74409104172.74583,87429711590.78542,87204168138.46696,77607502787.31172,79429275153.21106,80999768572.0898,75551294343.24066,75934803451.58197,82828235913.39418,105419020488.30733,122284154248.6634,129159888497.41272,137838236983.31174,158035003331.32913,167591263529.50305,158705092775.36517,163205489033.59036,170950994048.3728,164172634147.9079,174059471668.78506,171660182587.53506,147852271583.72232,147815245873.49106,159923298178.33173,178369817474.7538,177139809087.07318,171346713942.0033,184196909199.03305
AUT,7032206763.733334,7862096379.569892,7756110210.0,7394415238.852097,8393577927.6887865,9106214684.282461,9447012818.221258,10135169950.984682,10701613172.473118,11179258070.781893,11324497647.882137,14402004892.741936,17934644290.243904,23332385539.130436,28609186920.325203,33734068853.05263,35799980185.0,43682846515.25424,52144755523.52941,62658726239.83051,67957691922.98137,56264735400.39604,53792669864.15095,56234710757.89474,51699882043.34601,51207951592.61993,74045730795.51402,98608349900.59642,99439252336.44861,106400000000.0,136625514403.29218,159267734553.77573,182242990654.2056,188118811881.1881,243582089552.2388,281049562682.21576,283832335329.3413,275728155339.80585,288741721854.3046,286468646864.68646,265319865319.8653,261386138613.8614,295172413793.10345,365156794425.0871,444280442804.42804,489922480620.155,511026615969.5818,598461538461.5385,680314960629.9213,635573122529.6443,580740740740.7407,672373540856.0311,615037593984.9624,653992395437.2623,732231404958.6777,628806584362.1399,649180327868.8524,646511627906.9767,794759825327.5109,801801801801.8018,794495412844.0366,840528634361.2335
