LSOA_2011_Code,LSOA_2011,LA Name,2012,2013,2014,2015,2016,2017
E01003989,Southwark 018C,Southwark,12.3,8.7,8.5,6.3,9.7,9.5
E01003990,Southwark 018D,Southwark,6.7,11,14.8,9.2,11.4,13.9
E01003991,Southwark 017C,Southwark,5.5,10.9,9.3,9.0,12.1,13
E01003992,Southwark 014A,Southwark,6.8,8.2,10,6.8,8.6,11.6
E01003993,Southwark 017D,Southwark,6.2,9.8,9.5,7.4,10,12.4
E01003994,Southwark 012E,Southwark,6.6,11.7,13.1,12.2,11.7,9.5
E01003995,Southwark 014B,Southwark,8.8,9.9,10.6,11.5,12,12.2
E01003997,Southwark 017E,Southwark,9.4,9.7,11.9,10.8,8.8,12.4
E01003998,Southwark 014D,Southwark,9.1,10.5,11.8,14.0,11.4,9.5
E01003999,Southwark 014E,Southwark,6.3,6.8,6.4,6.9,8.7,11.2
E01004000,Southwark 026A,Southwark,10.5,8.4,10.1,7.6,10.6,9.2
E01004001,Southwark 026B,Southwark,6.5,11,14.2,10.6,11.3,8.5
E01004002,Southwark 029A,Southwark,13.3,10.5,9.5,8.2,12.4,9.2
E01004003,Southwark 023B,Southwark,5.9,11.2,10.2,9.9,12.6,11.4
E01004004,Southwark 023C,Southwark,10.6,10.4,9.3,7.9,12.1,10.1
E01004005,Southwark 023D,Southwark,7.4,7.8,6.3,6.9,10.3,8.5
E01004006,Southwark 023E,Southwark,14.2,7,5.5,4.0,8.5,10
E01004007,Southwark 018E,Southwark,6.1,9.2,8.2,6.7,10.8,8.9
E01004008,Southwark 022B,Southwark,8.7,9.6,8.5,9.7,11.4,8.8
E01004010,Southwark 022D,Southwark,12,4.9,4.7,8.9,10.2,6.3
E01004011,Southwark 019B,Southwark,7.4,5.5,3.5,4.5,6.8,8.1
E01004012,Southwark 019C,Southwark,4.2,7.6,6.6,8.2,10.4,12.5
E01004013,Southwark 019D,Southwark,4,8.6,8.3,9.7,11.5,9.2
E01004014,Southwark 019E,Southwark,8.2,11.1,12.3,9.5,9.7,9.4
E01004015,Southwark 028C,Southwark,8.4,7.9,8.8,9.0,8.9,12.9
E01004016,Southwark 029B,Southwark,10.2,9.9,9,7.7,11.6,8.8
E01004017,Southwark 029C,Southwark,10.7,12.1,11.9,11.9,14.5,10.5
E01004018,Southwark 032E,Southwark,9.8,11.9,14.3,11.4,10.7,8.1
E01004019,Southwark 026C,Southwark,11.9,8.8,6.9,7.2,9.7,6
E01004020,Southwark 029D,Southwark,10.3,8.5,9.6,9.6,10.7,7.1
E01004021,Southwark 028D,Southwark,8,9.1,10.4,10.3,10.5,7.1
E01004022,Southwark 004C,Southwark,5.1,9,8.2,9.1,10.5,7.2
E01004023,Southwark 004D,Southwark,6,8.5,11.2,7.1,10.6,10
E01004024,Southwark 011C,Southwark,7.9,12.8,12.9,9.5,14,6.1
E01004027,Southwark 003E,Southwark,9.2,9.8,7.8,8.9,11.2,7.7
E01004028,Southwark 004E,Southwark,6.9,12,12.6,10.8,11.9,10.7
E01004029,Southwark 001A,Southwark,2.9,12.8,13.7,13.1,15,7.4
E01004030,Southwark 007A,Southwark,5.9,10.8,12.8,13.7,13,9.9
E01004031,Southwark 007B,Southwark,6.6,7.4,6.6,6.5,8.7,8.9
E01004032,Southwark 001B,Southwark,2.9,8.8,9.8,11.7,11.8,7.8
E01004033,Southwark 007C,Southwark,6.6,8.7,6.8,9.4,11.7,6.1
E01004034,Southwark 007D,Southwark,6.6,17,18.6,16.3,17.8,9.4
E01004035,Southwark 011D,Southwark,6.4,6.8,6.7,7.2,5.8,7.9
E01004036,Southwark 007E,Southwark,8.1,13.1,15.3,13.3,10,8.7
E01004037,Southwark 010B,Southwark,5.3,8.8,10.2,9.9,9.4,6.6
E01004038,Southwark 010C,Southwark,5.5,8.9,11.7,9.5,7,8.3
E01004039,Southwark 013B,Southwark,6.8,7.5,10.7,9.9,6,9.2
E01004040,Southwark 013C,Southwark,8.8,12.5,15.2,10.9,8.1,6.7
E01004041,Southwark 013D,Southwark,6.3,9.8,10.8,11.9,10.6,8
E01004042,Southwark 010D,Southwark,8.1,8.2,8.7,8.4,6.9,9.3
E01004043,Southwark 010E,Southwark,7.2,13.5,17.4,11.8,7.9,6.6
E01004044,Southwark 013E,Southwark,8.4,10.4,13.5,8.8,9.6,9.9
E01004045,Southwark 027A,Southwark,8.9,9.1,9.5,10.3,11.7,8.4
E01004046,Southwark 028E,Southwark,9,7.9,6.9,6.0,10.2,8.1
E01004047,Southwark 027B,Southwark,8.3,8.2,8.5,8.2,8.1,7.3
E01004048,Southwark 027C,Southwark,5.7,8,9.6,8.8,10.7,6.4
E01004049,Southwark 027D,Southwark,9.4,8.8,7.7,7.6,10.2,7.7
E01004050,Southwark 024D,Southwark,6.6,8.3,7.9,7.5,9.5,10.8
E01004051,Southwark 027E,Southwark,6.5,10.5,10.1,8.1,12.1,11
E01004052,Southwark 024E,Southwark,9.8,5.9,6.5,6.1,7,7.4
E01004053,Southwark 001C,Southwark,2.7,8.5,8.6,7.9,9.9,11.1
E01004054,Southwark 001D,Southwark,2.9,5,6.3,6.6,5.8,11.3
E01004055,Southwark 001E,Southwark,3.9,9.7,11.7,9.7,6.4,11.7
E01004056,Southwark 008A,Southwark,3.6,8,10.1,8.0,5.6,10.4
E01004057,Southwark 008B,Southwark,3.8,8.5,11.4,9.5,6.1,6.5
E01004058,Southwark 008C,Southwark,3.2,6.6,8.1,8.1,4.8,10.5
E01004059,Southwark 008D,Southwark,2.5,11.1,14.9,10.2,7.4,7.1
E01004060,Southwark 008E,Southwark,6.1,13.5,15.7,10.0,9.9,10.6
E01004061,Southwark 025A,Southwark,14.4,8.4,9.6,8.1,9,9.7
E01004062,Southwark 025B,Southwark,10.5,7.8,10,8.8,8.7,7.7
E01004063,Southwark 025C,Southwark,9.2,7.1,7.9,6.9,9.5,9.6
E01004064,Southwark 026D,Southwark,7.9,11.2,16,11.3,6.4,8.7
E01004065,Southwark 025D,Southwark,10.1,11.3,13.1,9.8,6.4,6.7
E01004066,Southwark 025E,Southwark,12.1,9.9,13.5,10.5,6.8,11.7
E01004067,Southwark 022E,Southwark,10.7,7.3,9.5,7.4,6.9,8.4
E01004068,Southwark 026E,Southwark,8,7.8,9.5,6.5,5.3,11.2
E01004069,Southwark 031A,Southwark,11.2,8.1,11.2,5.7,6.7,10.2
E01004070,Southwark 031B,Southwark,9.9,8.7,11.7,7.8,6.4,12.6
E01004071,Southwark 030D,Southwark,8.1,9.5,13.4,7.7,5.6,22.1
E01004072,Southwark 030E,Southwark,10.2,9.2,11.7,7.4,6.9,11.7
E01004073,Southwark 031C,Southwark,9.6,10.8,13.2,7.0,6.8,11.3
E01004074,Southwark 031D,Southwark,10.9,6.4,7.9,8.1,6.5,12
E01004075,Southwark 031E,Southwark,12,8.5,9.1,7.4,9.2,11.4
E01032583,Southwark 034D,Southwark,7,8.5,12.2,8.5,6.3,15.8
E01032584,Southwark 034E,Southwark,8.1,9.6,11,8.6,6.3,12.5
E01032637,Southwark 003F,Southwark,3.3,9.3,11.9,8.9,5.9,16.9
E01032638,Southwark 003G,Southwark,2.4,4.8,6,5.8,5.9,10.9
E01032639,Southwark 014F,Southwark,3.7,6.5,6.7,6.2,7.9,15.2
E01032640,Southwark 003H,Southwark,2.2,8.5,9.4,6.9,10.4,7.8
E01032646,Southwark 003I,Southwark,8.3,4.5,5.2,6.2,6.4,12.1
E01032719,Southwark 014G,Southwark,8.5,8.2,10.3,7.9,9,9.6
E01032720,Southwark 009F,Southwark,10.4,9.5,9.3,10.0,10.2,9.1
E01032722,Southwark 012F,Southwark,10.3,10.7,11,10.0,10.4,6.7
E01032803,Southwark 003J,Southwark,7.5,12.4,16.3,12.8,10.1,9.5
E01032805,Southwark 022F,Southwark,12.2,6,6.5,7.9,7.6,7.4
E01032834,Southwark 003K,Southwark,2.6,8.3,9.8,8.3,8.4,12
E01004076,Sutton 011A,Sutton,6.8,10.8,10.3,9.1,10.6,8.4
E01004077,Sutton 011B,Sutton,8.8,9.7,10.4,9.5,10.2,10.7
E01004078,Sutton 011C,Sutton,5.6,11.3,11.1,9.3,10.8,10
E01004079,Sutton 011D,Sutton,8.8,7.5,5.6,6.9,9.9,11
E01004080,Sutton 011E,Sutton,7.5,10.2,10.1,9.7,10.4,8.6
E01004081,Sutton 011F,Sutton,8.4,11.5,11.8,12.9,13.1,10.6
E01004082,Sutton 011G,Sutton,7.2,11.4,11.7,10.2,12.7,11.7
E01004083,Sutton 019A,Sutton,7.4,11.3,11.8,10.3,11.1,11.5
E01004084,Sutton 024A,Sutton,8.6,12.8,11.7,10.0,10.9,12.5
E01004085,Sutton 024B,Sutton,7.6,9.8,10,9.1,10.8,12.1
E01004086,Sutton 019B,Sutton,8.5,9.1,9.1,7.0,7.4,16.8
E01004087,Sutton 017A,Sutton,9.6,8.5,8.3,5.9,7.9,11.6
E01004088,Sutton 019C,Sutton,6.1,9.3,8.6,9.0,9.6,13.1
E01004089,Sutton 019D,Sutton,9.1,9.7,10.4,8.2,10.4,13.8
E01004090,Sutton 021A,Sutton,7.6,9.6,9,8.2,9.6,14.2
E01004091,Sutton 022A,Sutton,9.6,7.4,7.6,6.9,7.3,7.6
E01004092,Sutton 022B,Sutton,8.6,5.7,6.2,5.7,7,13.1
E01004093,Sutton 025A,Sutton,4.6,5.1,6.3,7.1,7.9,13.3
E01004094,Sutton 025B,Sutton,7.6,5.1,5.8,6.4,7.2,13.5
E01004095,Sutton 025C,Sutton,6.3,5.3,5.2,7.1,8.4,16.2
E01004096,Sutton 021B,Sutton,5.3,8.1,8.4,6.9,8.9,16
E01004097,Sutton 015A,Sutton,8.6,8.8,8.4,7.6,8.4,16.2
E01004098,Sutton 015B,Sutton,9.4,7.5,7.9,8.3,9,16.3
E01004099,Sutton 015C,Sutton,6.1,9,8.1,7.7,9.4,16.9
E01004100,Sutton 015D,Sutton,9.4,9.3,9.3,8.1,10.4,9
E01004101,Sutton 013A,Sutton,9.1,7.9,8.8,5.6,6.6,14.3
E01004102,Sutton 015E,Sutton,7.9,7.7,8.9,8.3,9.3,14.1
E01004103,Sutton 013B,Sutton,7.3,8.2,10.5,8.6,8.8,13.9
E01004104,Sutton 020A,Sutton,10,5.7,5.8,7.2,8.1,14.5
E01004105,Sutton 022C,Sutton,9.6,9.8,10.2,11.2,12.4,13.7
E01004106,Sutton 022D,Sutton,11,8.8,8.8,7.1,8,8.2
E01004107,Sutton 020B,Sutton,9.5,8,8.9,8.9,10.1,13.5
E01004108,Sutton 024C,Sutton,9.7,10.6,10.7,11.2,12.4,11.8
E01004109,Sutton 024D,Sutton,7.4,7.6,7.9,7.0,7.7,11.7
E01004110,Sutton 016A,Sutton,9.7,7,7.5,6.4,7,12.7
E01004111,Sutton 016B,Sutton,7.8,9.7,10.9,6.4,7.9,17.2
E01004112,Sutton 016C,Sutton,8.6,9.4,9.4,7.3,8.4,7.1
E01004114,Sutton 025D,Sutton,11.3,8.5,8,6.6,6.7,9.2
E01004115,Sutton 009A,Sutton,8.2,5.5,6.1,5.5,5.6,14.9
E01004116,Sutton 008A,Sutton,7.1,7.8,8.1,7.0,8.3,20.3
E01004117,Sutton 006A,Sutton,8.3,7.5,7.6,6.8,8.2,17.4
E01004118,Sutton 009B,Sutton,8.1,7.9,7.9,8.7,10,15.6
E01004119,Sutton 009C,Sutton,9.4,8.5,8.7,7.0,7.9,18
E01004120,Sutton 016D,Sutton,9.6,8.6,9.1,6.7,8.4,12.3
E01004121,Sutton 006B,Sutton,9.6,9.6,9.8,6.8,8.1,12.1
E01004122,Sutton 008B,Sutton,8.9,8.8,8.7,6.5,7.5,13.7
E01004123,Sutton 002A,Sutton,11.2,5.6,6.1,7.3,8.3,12.9
E01004124,Sutton 002B,Sutton,9.4,9.8,10.5,7.2,9.4,16.7
E01004125,Sutton 001A,Sutton,8.6,6.4,6.5,5.8,6.4,13
E01004126,Sutton 002C,Sutton,8.9,7.4,7.8,7.6,8,15.6
E01004127,Sutton 005A,Sutton,7.7,7.5,7.8,7.8,9.3,9.6
E01004128,Sutton 002D,Sutton,7.6,8.6,8.4,7.3,9.1,10
E01004129,Sutton 002E,Sutton,8.1,6.5,7.8,7.2,8,8.6
E01004130,Sutton 003A,Sutton,8.8,8.8,8.7,6.2,8.6,4.2
E01004131,Sutton 003B,Sutton,9.4,8.7,7.9,5.8,8.1,4.1
E01004132,Sutton 009D,Sutton,9,8.9,9.7,8.0,8.4,9.4
E01004133,Sutton 009E,Sutton,9.8,8.1,8.8,8.3,9.4,5.1
E01004134,Sutton 003C,Sutton,10.1,8,8.7,10.4,9,19.4
E01004135,Sutton 003D,Sutton,10.5,6,5.9,7.8,8.4,10.6
E01004136,Sutton 003E,Sutton,9.3,5.3,5.4,5.5,7.2,17.7
E01004137,Sutton 012A,Sutton,7.6,6.3,7.1,8.5,7.8,14.4
E01004138,Sutton 013C,Sutton,8.6,6.6,6.2,6.6,7.8,14
E01004139,Sutton 013D,Sutton,8,8.9,9,6.7,8.3,14.6
E01004140,Sutton 012B,Sutton,6.2,7.9,7.7,7.9,8.7,17.1
E01004141,Sutton 012C,Sutton,6.1,9.6,10.1,9.4,10.1,10.3
E01004142,Sutton 012D,Sutton,8.4,7.9,8.4,7.6,8.3,4.3
E01004143,Sutton 014A,Sutton,10.1,9.5,9,6.5,8.5,4.6
E01004144,Sutton 007A,Sutton,9.1,10,11.9,11.8,11.9,5.7
E01004145,Sutton 007B,Sutton,7.6,8.5,8.7,7.8,10.8,3.9
E01004146,Sutton 007C,Sutton,10.2,7.8,8.5,8.0,9.9,15.5
E01004147,Sutton 007D,Sutton,7.5,7.6,7.7,8.3,9.4,8.1
E01004148,Sutton 014B,Sutton,8.5,6,7,5.5,7.2,4.4
E01004149,Sutton 012E,Sutton,8.5,8.8,9.4,6.9,8.2,13.8
E01004150,Sutton 021C,Sutton,4,9.5,11.7,7.6,9.1,13.5
E01004151,Sutton 021D,Sutton,5.8,5.8,6.9,7.6,8.2,15.4
E01004152,Sutton 018A,Sutton,5.1,9.5,9.5,7.5,9.5,17.4
E01004153,Sutton 021E,Sutton,4.8,8.7,10.9,6.9,8.1,7.7
E01004154,Sutton 022E,Sutton,8.5,7.2,7.2,8.0,9.1,16.8
E01004155,Sutton 018B,Sutton,5,8.8,9.1,6.3,6.7,14.7
E01004156,Sutton 018C,Sutton,4.8,6.8,8,6.0,7,18.2
E01004157,Sutton 016E,Sutton,9.6,9.2,9.3,7.0,8.6,6.5
E01004158,Sutton 018D,Sutton,6.7,9.3,9.6,7.1,9.7,14.6
E01004159,Sutton 014C,Sutton,8.5,9.9,9.5,7.5,10.1,15.3
E01004160,Sutton 014D,Sutton,7.5,5.9,6.8,8.0,8.2,10.8
E01004161,Sutton 014E,Sutton,6.4,8.3,8.8,7.1,7.6,10.5
E01004162,Sutton 018E,Sutton,5.9,6.8,7.9,8.0,7.6,11.7
E01004163,Sutton 005B,Sutton,8.4,10.4,10.1,7.2,9.2,10.7
E01004164,Sutton 004A,Sutton,6.6,5,6.8,8.6,8,13.1
E01004165,Sutton 005C,Sutton,7.6,4.8,5.6,7.4,6.7,7.2
E01004166,Sutton 004B,Sutton,5.6,5.4,6,9.8,8.3,16.6
E01004167,Sutton 005D,Sutton,7.2,5.2,6.2,6.9,6.4,6.8
E01004168,Sutton 013E,Sutton,8.9,4.7,5.1,7.9,7.6,12.4
E01004169,Sutton 004C,Sutton,6.9,6.8,6.5,5.5,6.5,18.5
E01004170,Sutton 017B,Sutton,7.4,9.5,9.2,10.0,10.2,15.2
E01004171,Sutton 010A,Sutton,8.5,5.4,5,5.1,6.4,11.7
E01004172,Sutton 010B,Sutton,7.6,5.9,6.3,7.8,9,16.5
E01004173,Sutton 010C,Sutton,8.1,9.8,10.5,8.9,10.1,14.6
E01004174,Sutton 017C,Sutton,8.8,10.7,10.7,7.5,10,16.7
E01004175,Sutton 010D,Sutton,6.7,7.8,8.4,7.0,9.1,14.3
E01004176,Sutton 010E,Sutton,6.3,4.5,5.1,4.9,5.8,12.1
E01004177,Sutton 020C,Sutton,5.4,8.4,9.4,6.2,9.6,22.4
E01004178,Sutton 017D,Sutton,7.5,5.7,6.3,6.2,7.2,23.2
E01004179,Sutton 017E,Sutton,9.3,6.4,6.8,7.5,9.2,25.7
E01004180,Sutton 020D,Sutton,10.8,5.1,4.9,7.9,7.6,18.3
E01004181,Sutton 020E,Sutton,7.9,3.8,5.2,7.6,5.7,20.3
E01004182,Sutton 019E,Sutton,8.2,4.6,6,8.1,7.6,16.1
E01004183,Sutton 001B,Sutton,8.7,4.8,6.2,7.8,7,9.4
E01004184,Sutton 001C,Sutton,9.2,8.5,9.2,8.7,7.4,12.3
E01004185,Sutton 001D,Sutton,5.6,7.9,8.7,7.0,9.9,24.1
E01004186,Sutton 004D,Sutton,5.4,9.4,9.7,7.7,11.1,15.7
E01004187,Sutton 005E,Sutton,9,7.9,8.9,6.0,10.1,29.4
E01004188,Sutton 004E,Sutton,6.3,8,8.3,5.9,8.8,19.9
E01004189,Sutton 001E,Sutton,8.4,8.9,8.5,7.0,8.4,15.3
E01004190,Sutton 008C,Sutton,9.5,6.2,7,5.2,7.4,13.7
E01004191,Sutton 008D,Sutton,9.1,8.7,9.5,6.9,8.6,18.5
E01004192,Sutton 006C,Sutton,8.6,8.1,9.2,8.2,8.4,12
E01004193,Sutton 006D,Sutton,8.2,5.2,4.6,3.8,5.6,14.2
E01004194,Sutton 008E,Sutton,6.9,6.9,8.3,6.3,6.8,15.2
E01004195,Sutton 006E,Sutton,9.8,5.1,6.1,5.1,6.5,13.9
E01004196,Sutton 008F,Sutton,7.6,6.9,8.3,4.5,11.7,10.8
E01032623,Sutton 025E,Sutton,11.4,6.2,8.1,4.9,10,14
E01004197,Tower Hamlets 002A,Tower Hamlets,8.8,7,6.7,8.4,9.6,15.5
E01004198,Tower Hamlets 002B,Tower Hamlets,5.2,6.8,8.3,8.3,9.6,9.1
E01004199,Tower Hamlets 002C,Tower Hamlets,10.3,7.5,7.5,11.4,10.5,8.6
E01004200,Tower Hamlets 005A,Tower Hamlets,10.9,8.1,8.8,9.6,9.6,8.7
E01004201,Tower Hamlets 002D,Tower Hamlets,7.8,7.8,8.1,12.1,10.2,9.2
E01004202,Tower Hamlets 005B,Tower Hamlets,8.8,6.8,6.2,10.6,10.5,11
E01004203,Tower Hamlets 005C,Tower Hamlets,6.5,9.6,9.7,9.9,10.6,7.6
E01004204,Tower Hamlets 005D,Tower Hamlets,7.2,7.1,7.7,10.3,9.4,12.5
E01004205,Tower Hamlets 013A,Tower Hamlets,12.3,9.2,11.4,9.7,7.9,10
E01004206,Tower Hamlets 013B,Tower Hamlets,8.1,9.2,10.9,11.3,10.3,7.3
E01004207,Tower Hamlets 011A,Tower Hamlets,10,13,17.2,14.8,9.6,10.3
E01004208,Tower Hamlets 013C,Tower Hamlets,9,7.7,7.8,6.9,9.3,9.6
E01004209,Tower Hamlets 011B,Tower Hamlets,13.5,11.6,17.5,13.8,8.7,10.4
E01004211,Tower Hamlets 013D,Tower Hamlets,9,8.2,13.7,14.8,8,13.5
E01004212,Tower Hamlets 011D,Tower Hamlets,10,9.1,9.2,10.9,8.7,15.9
E01004214,Tower Hamlets 030A,Tower Hamlets,6.8,8.6,7.9,11.1,10.9,18.3
E01004215,Tower Hamlets 028A,Tower Hamlets,5.7,3.2,4.6,6.2,4.4,22
E01004216,Tower Hamlets 030B,Tower Hamlets,4.3,2.7,2.6,5.8,4.7,17.9
E01004217,Tower Hamlets 030C,Tower Hamlets,5.7,4.7,6.2,8.9,6.3,23
E01004218,Tower Hamlets 030D,Tower Hamlets,4.6,8.5,8.2,20.5,14.4,15.9
E01004219,Tower Hamlets 028B,Tower Hamlets,10,7.2,7.6,11.8,9.3,17.1
E01004221,Tower Hamlets 028D,Tower Hamlets,4.8,7.3,8.1,10.8,9.6,17.4
E01004222,Tower Hamlets 001A,Tower Hamlets,7.5,7.8,9.3,10.1,9.9,21.5
E01004223,Tower Hamlets 001B,Tower Hamlets,7.3,6.7,6.6,8.5,8.9,14
E01004224,Tower Hamlets 001C,Tower Hamlets,7.6,14.7,18.8,12.4,7.2,24.2
E01004225,Tower Hamlets 004A,Tower Hamlets,4.4,6.8,7.3,5.8,6,20.6
E01004226,Tower Hamlets 001D,Tower Hamlets,8.7,10.6,9.9,10.9,11.2,20.7
E01004228,Tower Hamlets 003A,Tower Hamlets,10.3,8.4,9.3,10.7,7.4,30.9
E01004229,Tower Hamlets 004C,Tower Hamlets,7.2,10,10.6,13.3,13.7,11.4
E01004230,Tower Hamlets 003B,Tower Hamlets,9.9,11.3,11.4,14.1,15.6,11.9
E01004231,Tower Hamlets 004D,Tower Hamlets,9.4,9.1,10.6,10.4,9.5,9.6
E01004232,Tower Hamlets 003C,Tower Hamlets,10.4,10,8.7,10.4,11,10.2
E01004233,Tower Hamlets 003D,Tower Hamlets,6.4,9.9,7.6,9.7,10.7,12.5
E01004234,Tower Hamlets 003E,Tower Hamlets,12.6,6,7.5,7.2,6.2,12.9
E01004235,Tower Hamlets 008A,Tower Hamlets,10.8,6.8,8.9,14.8,10.9,10.3
E01004236,Tower Hamlets 008B,Tower Hamlets,8.5,8.5,6.5,10.3,11.1,11.9
E01004237,Tower Hamlets 008C,Tower Hamlets,8.3,8.9,10,10.3,10.3,10.3
E01004238,Tower Hamlets 008D,Tower Hamlets,11.3,7.8,8.1,10.7,8.8,8.6
E01004239,Tower Hamlets 008E,Tower Hamlets,6.3,14.8,15.5,15.7,12.5,8.1
E01004240,Tower Hamlets 012A,Tower Hamlets,8.3,5,4.8,7.8,4.6,10.7
E01004241,Tower Hamlets 012B,Tower Hamlets,9.9,14.2,14.4,15.3,14.7,11.3
E01004242,Tower Hamlets 012C,Tower Hamlets,9.6,13.1,15.5,14.2,14.7,11.6
E01004243,Tower Hamlets 020A,Tower Hamlets,8,13.7,12.8,14.3,14.1,10.3
E01004244,Tower Hamlets 020B,Tower Hamlets,9.6,4.9,7.9,11.9,7.3,17.4
E01004245,Tower Hamlets 018A,Tower Hamlets,10.5,6.8,7.2,8.3,8.5,8
E01004246,Tower Hamlets 018B,Tower Hamlets,9.4,12.8,15.5,14.3,13.5,14.7
E01004247,Tower Hamlets 020C,Tower Hamlets,9,12.5,13.2,11.5,12.7,14.9
E01004248,Tower Hamlets 018C,Tower Hamlets,9,8.4,9.4,11.3,9.6,16.5
E01004249,Tower Hamlets 018D,Tower Hamlets,10.1,11.7,11.9,12.7,12.6,16.8
E01004250,Tower Hamlets 020D,Tower Hamlets,8.4,9,8.7,10.1,11.4,15.7
E01004251,Tower Hamlets 023A,Tower Hamlets,8,10.8,10.1,10.7,13.3,17.5
E01004252,Tower Hamlets 024A,Tower Hamlets,5.8,8.5,9.4,14.6,11.9,14.7
E01004253,Tower Hamlets 024B,Tower Hamlets,8.7,7,7.3,15.1,9.9,13.8
E01004254,Tower Hamlets 023B,Tower Hamlets,5.2,7.7,8.5,11.0,9.9,19.3
E01004255,Tower Hamlets 023C,Tower Hamlets,11.9,10,8.1,12.6,12.5,16.7
E01004256,Tower Hamlets 024C,Tower Hamlets,8.8,9.2,8.6,9.8,9.3,9.1
E01004257,Tower Hamlets 024D,Tower Hamlets,10.5,8.6,7.9,12.0,7.2,16.2
E01004258,Tower Hamlets 023D,Tower Hamlets,4.2,6.3,6.1,8.9,6.1,16
E01004259,Tower Hamlets 007A,Tower Hamlets,8.8,9.2,9.9,12.5,10.7,12.9
E01004260,Tower Hamlets 007B,Tower Hamlets,8.8,9.5,11.4,18.4,12,14.5
E01004261,Tower Hamlets 010A,Tower Hamlets,18.7,10.7,11.1,10.2,10.7,12.4
E01004262,Tower Hamlets 010B,Tower Hamlets,11.9,9.2,9.5,11.2,11.8,9.1
E01004263,Tower Hamlets 007C,Tower Hamlets,9.9,6.8,5.4,7.5,8.4,18.9
E01004264,Tower Hamlets 010C,Tower Hamlets,11.3,9.5,9.7,19.4,11.8,13
E01004266,Tower Hamlets 007D,Tower Hamlets,7.1,5,5.1,8.3,6.6,6.8
E01004267,Tower Hamlets 012D,Tower Hamlets,9.6,9.5,10.1,13.6,11.2,11.6
E01004268,Tower Hamlets 012E,Tower Hamlets,10,9.7,8.5,11.9,10.8,9.5
E01004269,Tower Hamlets 014A,Tower Hamlets,8.8,8.6,9.5,12.7,8.4,9
E01004270,Tower Hamlets 014B,Tower Hamlets,9.9,11.9,11.6,15.3,15.5,9.7
E01004271,Tower Hamlets 014C,Tower Hamlets,10.6,8.9,8.8,11.3,11.1,10.1
E01004272,Tower Hamlets 014D,Tower Hamlets,10,14.2,14.3,15.9,14.9,8.6
E01004273,Tower Hamlets 014E,Tower Hamlets,10.5,8.2,8.7,10.8,7.7,24.6
E01004274,Tower Hamlets 031A,Tower Hamlets,5.7,8.5,7.7,10.5,9.8,22.7
E01004275,Tower Hamlets 031B,Tower Hamlets,7.2,10.2,10.2,15.7,11.5,15.2
E01004276,Tower Hamlets 031C,Tower Hamlets,3.2,10.1,8.4,11.3,10.8,17.8
E01004277,Tower Hamlets 033A,Tower Hamlets,3.3,8.5,9,14.2,10.6,20.5
E01004280,Tower Hamlets 032A,Tower Hamlets,7.7,11.5,10.1,11.1,13.6,10.1
E01004281,Tower Hamlets 031D,Tower Hamlets,3.1,5.7,5.3,10.4,8.8,19.8
E01004283,Tower Hamlets 016A,Tower Hamlets,11.7,9.3,9.2,9.1,12.2,11.9
E01004284,Tower Hamlets 019A,Tower Hamlets,7.5,9.7,9,9.8,11.8,13
E01004285,Tower Hamlets 019B,Tower Hamlets,11.5,5.6,5.7,10.2,9,14.7
E01004286,Tower Hamlets 019C,Tower Hamlets,10.9,13.9,12.6,13.3,14,23.5
E01004287,Tower Hamlets 016B,Tower Hamlets,7.9,11.6,10.9,12.6,11.7,17.3
E01004288,Tower Hamlets 019D,Tower Hamlets,10.6,11.2,9.5,11.4,12.9,16.3
E01004289,Tower Hamlets 016C,Tower Hamlets,11.1,9.3,7.6,11.4,12.9,16.2
E01004290,Tower Hamlets 016D,Tower Hamlets,6.2,9.4,10.2,10.2,13.1,14.8
E01004291,Tower Hamlets 027A,Tower Hamlets,5.1,8.4,7.8,9.9,10.5,17.1
E01004292,Tower Hamlets 026A,Tower Hamlets,2,8.6,8.6,10.5,12.3,18.6
E01004293,Tower Hamlets 027B,Tower Hamlets,3.7,9.2,8.9,16.6,12.4,12.2
E01004294,Tower Hamlets 026B,Tower Hamlets,5.2,12.2,13.6,15.3,11.4,20.4
E01004295,Tower Hamlets 026C,Tower Hamlets,9.2,11.2,11.3,20.8,12.2,14.1
E01004296,Tower Hamlets 026D,Tower Hamlets,5.8,3.9,4.5,5.7,3.5,13.6
E01004297,Tower Hamlets 027C,Tower Hamlets,3.6,3.3,4.8,6.2,5.5,17.3
E01004298,Tower Hamlets 022A,Tower Hamlets,7.2,8,8.2,12.6,11.4,15.5
E01004300,Tower Hamlets 022B,Tower Hamlets,8,8.5,7.2,9.8,10.6,16.4
E01004301,Tower Hamlets 025B,Tower Hamlets,8.5,10.6,8.7,13.4,13,18.8
E01004302,Tower Hamlets 025C,Tower Hamlets,13.5,11.5,13.9,12.6,12,20.8
E01004303,Tower Hamlets 025D,Tower Hamlets,7.8,9.1,9,11.5,11.5,12.8
E01004304,Tower Hamlets 022C,Tower Hamlets,9.3,4.2,5.7,16.1,9.7,12.8
E01004305,Tower Hamlets 022D,Tower Hamlets,9.6,7.8,6.6,9.3,8.6,9.7
E01004306,Tower Hamlets 015A,Tower Hamlets,7.7,5.1,7.1,7.6,7.1,9
E01004307,Tower Hamlets 015B,Tower Hamlets,7.9,6.2,5.9,7.1,6.7,8.8
