Country Code,Country,sector,gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
GNQ,Equatorial Guinea,Waste,N2O,0,0,14647492780,16610117879,18547521739,89783589398,91304232944,91231577598,81789893768,78877498346,76229002218,70760649743,67765761704,80381725674,89006392580,94590643388,90111146764,86803833267,0,0,37933605562,26564613841,31031264610,30128436682,33045426398,39629574125,47306394883,56237181286,58876900863,50287698739,62291327670,60027079509,71187012842,70128504521,50716421219,69797362820,1.11759E+11,2.08184E+11,1.70633E+11,2.80146E+11,4.42073E+11,5.92884E+11,7.04169E+11,9.14262E+11,1.5434E+12,2.70344E+12,3.13402E+12,3.81433E+12,5.3882E+12,3.82037E+12,3.88273E+12,4.77793E+12,4.75498E+12,4.41041E+12,4.17363E+12,2.40471E+12,1.96463E+12,2.06781E+12,2.17573E+12,1.78199E+12,1.52657E+12,1.79011E+12
GRC,Greece,Agriculture,CH4,696415424.4,769209370.4,814538704.8,935758416.5,1088926246,1303246450,1462386033,1552401808,1681779317,2002699488,2325639582,2641040724,3015269886,3787770865,3930435166,4439825172,4925349537,5979542970,7632793807,9685666973,10285912085,9649125671,10354121288,9505552661,9415691016,9516587308,11219819597,13065223956,15026852793,15755033477,19480814329,20895522388,23434343434,22020202020,24123711340,27400000000,29200000000,28457711443,28944723618,28743718593,26395939086,27474747475,31000000000,40199004975,48200000000,49600000000,54800000000,63800000000,72284263959,67897435897,59698492462,57171717172,49387755102,49791666667,50537634409,43076923077,43370786517,44943820225,47374301676,46327683616,42954545455,50232558140
GRC,Greece,Agriculture,CO2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.8503E+11,3.19995E+11,3.57744E+11,4.20863E+11,5.70975E+11,6.52766E+11,5.77975E+11,6.54181E+11,6.52953E+11,7.76095E+11,8.77001E+11,8.40233E+11,7.74723E+11,6.5038E+11,6.68803E+11,5.90381E+11,7.94079E+11,1.14577E+12,1.22214E+12,1.29785E+12,1.62071E+12,1.80723E+12,2.08633E+12,2.49428E+12,2.87469E+12,3.04444E+12,3.17391E+12,3.27231E+12,3.28018E+12,3.42926E+12,3.37662E+12,3.67568E+12,4.30556E+12,5.73864E+12,6.63912E+12,7.77429E+12,9.16388E+12,9.49405E+12,1.24476E+13,1.32932E+13,9.80198E+12,1.0969E+13,9.68E+12,9.19231E+12,9.95763E+12,8.37607E+12,7.31061E+12,5.8651E+12,6.44377E+12,5.8908E+12,5.08065E+12,6.77116E+12
GRC,Greece,Agriculture,N2O,1372415480,1422991005,1482495652,1662421190,1849706932,2168279864,2382693977,2490094174,2624909189,3021605804,3365916193,3737832368,4228566404,5244250270,5596809170,6136180676,6533732345,7781843695,8949260953,10947610161,11628266547,10212756900,10594326298,9371113229,8952278931,8721339951,10452666668,12808793190,14296666403,14925164622,18878942375,20134228188,23309086525,24548443764,27077065494,30245496291,32021757249,31991051454,32214765101,32643930055,30721240193,32367080775,37419728647,49478273649,58181642605,63046573114,71276208314,79885805870,94065423030,92561521253,77862835570,78484663598,68242061925,65204343319,68573096002,58205143434,55831983337,56876350813,62404332980,59819083747,53748151519,65300199528
GRC,Greece,Energy,CH4,13442437262,14921505080,15678338980,16262835928,17551771729,18417135456,20215336339,21571164651,22803787351,24454014802,27957156672,27147441860,29885860821,36337964392,40724990872,40177291165,38699174933,43454936898,54994042338,63351019448,67254040555,56744180775,57492620838,49060916962,44669789939,40960043872,46982994563,47747454820,53143747683,52343169073,63462620423,67200000000,72161741835,68231611894,71559633028,82654600302,85505124451,84365781711,82051282051,80337078652,70652173913,71767810026,78184110971,1.04258E+11,1.21564E+11,1.2557E+11,1.46133E+11,1.64433E+11,1.89614E+11,1.81868E+11,1.79186E+11,1.60113E+11,1.28042E+11,1.46177E+11,1.52104E+11,1.33788E+11,1.6967E+11,1.56556E+11,1.72709E+11,2E+11,2.63415E+11,2.37363E+11
GRC,Greece,Energy,CO2,468668758.6,516812545.7,525508841.8,491273168.7,521068223.2,463202051.4,472061425.5,483104208.3,460761456.8,466492250.2,561532634,540435185.2,550016656.8,608933190.8,718167332,758666934.2,750670742.7,803916332.6,966598342.4,1116431900,1169334656,1097411043,1107869976,945102750.3,884346670.1,824497434.8,996105891.8,1069263035,1150245519,1081544306,1310456386,1405622490,1512385919,1428571429,1490445860,1745222930,1809169765,1678403756,1603563474,1603139013,1382978723,1410788382,1612903226,2020000000,2410000000,2384615385,2660194175,3038095238,3490196078,3391393443,3274531422,3158482143,2817229336,3153034301,3241379310,2832369942,2951070336,2919708029,3231707317,3428093645,3872950820,4381338742
GRC,Greece,Energy,N2O,14982084535,16749491712,17150439897,18840773487,20723568410,23245522864,25289997480,26603570240,28454897927,32482262391,36440910855,36270817798,37525026366,46007839793,57480742831,62976591149,70160884242,77322778113,85378006792,99904420591,1.02529E+11,97049402583,96464128923,78239954791,71618231445,68286236214,84085896310,89922956276,97304307455,97314260175,1.19452E+11,1.24067E+11,1.36583E+11,1.24837E+11,1.30006E+11,1.53244E+11,1.62229E+11,1.51377E+11,1.40471E+11,1.39092E+11,1.42098E+11,1.41293E+11,1.5714E+11,1.99956E+11,2.46562E+11,2.44769E+11,2.61955E+11,3.17647E+11,3.62009E+11,3.83013E+11,3.84805E+11,3.99019E+11,4.74901E+11,5.10837E+11,4.77934E+11,3.89182E+11,4.07328E+11,4.09232E+11,4.31157E+11,4.61691E+11,4.87868E+11,8.17173E+11
GRC,Greece,Industrial Processes and Product Use,CH4,1.00818E+13,1.06126E+13,1.01224E+13,9.54701E+12,9.99202E+12,8.4963E+12,7.79276E+12,8.04824E+12,8.374E+12,9.2371E+12,6.08327E+12,6.94019E+12,7.61466E+12,9.6535E+12,1.09627E+13,1.47611E+13,1.73071E+13,1.91662E+13,2.39298E+13,2.73778E+13,3.03496E+13,2.83337E+13,2.48546E+13,2.96425E+13,2.56107E+13,2.56412E+13,3.99148E+13,5.33762E+13,5.85499E+13,5.91918E+13,7.08073E+13,7.22892E+13,8.45173E+13,7.47856E+13,7.95918E+13,8.78205E+13,9.22591E+13,8.82716E+13,9.17197E+13,2.26087E+14,2.33184E+14,4.25E+14,3.36957E+14,4.75294E+14,4.8934E+14,4.31304E+14,4.52893E+14,5.00392E+14,5.76518E+14,6.62E+14,6.52747E+14,5.86528E+14,7.744E+14,9.28155E+14,9.21569E+14,8.62486E+14,6.65517E+14,5.09554E+14,5.76871E+14,6.07407E+14,5.72727E+14,9.82935E+14
GRC,Greece,Industrial Processes and Product Use,CO2,2395130396,2518477380,2555415545,2396454481,2407824281,2235219201,2291071452,2520543696,2449193180,2450560555,2993135225,2990112705,3121166611,3873110589,4176492062,4457168239,4684636966,4778894976,5582623466,6283953486,6472626910,5928256712,6365733076,5449710456,5413756954,5391302280,6495344871,7477534212,8836764534,9561478650,11251849656,12209302326,14060606061,13727959698,14791403287,16328963051,17401668653,16686114352,16363636364,16417910448,14573991031,15178571429,17514124294,22394678492,26777777778,25860271116,29273504274,34449244060,41347270616,49849397590,45000000000,57520325203,44322344322,40784982935,38149350649,34507042254,32274247492,31645569620,34415584416,34569983137,37425742574,40601503759
GRC,Greece,Industrial Processes and Product Use,F-Gas,24084366761,25706738026,25062729380,26201235662,27334726463,29236327198,30145676996,30213683388,30670747426,32905543997,33014732754,31859716157,35105013231,41156258013,42823153409,53822408919,52445851551,57060307521,63974283355,73425709872,71845340416,65026716478,72246018249,61402327750,55005755079,56392513232,63705755340,73355028354,76261277925,78385191310,70935573915,66037735849,86567164179,50697674419,41935483871,32464454976,29918032787,26981132075,24283305228,20937042460,24118738404,27926078029,29922779923,41821946170,48007968127,47876447876,97163120567,94940476190,92708333333,80145278450,64565217391,58230452675,45574387947,40371621622,39297658863,32026143791,30345911950,31695721078,34983498350,36541889483,35795454545,31811487482
GRC,Greece,Industrial Processes and Product Use,N2O,6994040425,7366811841,7111158006,7409292944,7744447710,8296633562,8683914797,8817613932,9102507670,9994542274,11917162739,12751459382,14130371524,17200178638,18453687503,21559553727,23439398547,26857690628,33160207995,40627797707,44144345225,48125868130,38025279036,32975885518,31534446331,32030470081,40950923528,53215276057,70112418797,71416110290,81714825205,1.03632E+11,1.09961E+11,1.07897E+11,1.18616E+11,1.39313E+11,1.32057E+11,1.44538E+11,1.71355E+11,1.64902E+11,1.46883E+11,1.77578E+11,2.08054E+11,2.8968E+11,3.59433E+11,3.71524E+11,4.81394E+11,5.63405E+11,6.45746E+11,6.65113E+11,5.32965E+11,4.70131E+11,5.48703E+11,1.45292E+12,1.39327E+12,1.2135E+12,1.24071E+12,1.2498E+12,1.30774E+12,1.27629E+12,1.1944E+12,1.55878E+12
GRC,Greece,Other,N2O,27552280462,31354039099,32820729258,36908231644,41601215395,47694141182,53095022334,57007650515,61678194050,70741769272,75244884188,80934882689,83450353184,93158731506,1.14961E+11,1.26452E+11,1.11094E+11,1.22871E+11,1.42844E+11,1.66205E+11,1.65829E+11,1.58252E+11,1.63645E+11,1.37082E+11,1.28913E+11,1.25369E+11,1.50153E+11,1.64411E+11,1.7649E+11,1.71399E+11,2.00301E+11,2.08491E+11,2.25007E+11,2.13902E+11,2.26947E+11,2.58276E+11,2.76798E+11,2.68081E+11,2.50374E+11,2.48635E+11,2.32043E+11,2.37696E+11,2.75203E+11,3.49408E+11,4.21211E+11,4.33445E+11,4.76406E+11,5.43386E+11,6.35442E+11,5.75512E+11,6.0771E+11,6.59489E+11,6.39433E+11,6.91391E+11,7.04099E+11,5.76946E+11,5.7826E+11,5.99233E+11,6.64869E+11,7.89804E+11,8.00793E+11,1.01802E+12
GRC,Greece,Total excluding LULUCF,CH4,458749843.1,507560147.2,530590097.8,598505383.1,684069052,794744605,881181327.6,934569350.1,1001555921,1158669031,1323915732,1477645570,1688551136,2154009456,2304664256,2564123751,2787725801,3296240088,4118158519,5091764180,5348674284,4938349695,5201713314,4707511794,4573335637,4522066309,5318829573,6064919203,6964500267,7197185748,8779470135,9417040359,10334075724,9688888889,10331125828,11913043478,12505353319,12301075269,12177589852,12118644068,11016949153,12224719101,13839285714,17876106195,21280353201,21754385965,23877995643,28105726872,31644444444,30436781609,26817155756,25903890160,22459396752,22707838480,22705314010,19310344828,19693877551,19801980198,20733496333,20500000000,19534883721,22558746736
GRC,Greece,Total excluding LULUCF,CO2,390557298.8,427706934.4,434420642.6,409394307.2,427543157.5,382544977.8,392306755.4,405048069.9,388102919.3,392420845.6,470962854.3,457421630.1,467742697.1,525831720,612350406.2,646845277.3,644986248.9,687761121.1,822866246.9,947510899.6,988341987.3,924849942.8,941689479.2,805030518.6,759810509.2,713744048.1,862073294.7,935224364.3,1016817039,970208863,1173754101,1258992806,1364705882,1293001186,1354166667,1574712644,1638608305,1524520256,1460446247,1460674157,1262135922,1295238095,1476190476,1853211009,2211009174,2175438596,2446428571,2773913043,3207207207,3182692308,3049281314,2994708995,2647702407,2925336597,2989821883,2616822430,2703081232,2673796791,2952646240,3115501520,3506493506,3956043956
GRC,Greece,Total excluding LULUCF,F-Gas,24084366761,25706738026,25062729380,26201235662,27334726463,29236327198,30145676996,30213683388,30670747426,32905543997,33014732754,31859716157,35105013231,41156258013,42823153409,53822408919,52445851551,57060307521,63974283355,73425709872,71845340416,65026716478,72246018249,61402327750,55005755079,56392513232,63705755340,73355028354,76261277925,78385191310,70935573915,66037735849,86567164179,50697674419,41935483871,32464454976,29918032787,26981132075,24283305228,20937042460,24118738404,27926078029,29922779923,41821946170,48007968127,47876447876,97163120567,94940476190,92708333333,80145278450,64565217391,58230452675,45574387947,40371621622,39297658863,32026143791,30345911950,31695721078,34983498350,36541889483,35795454545,31811487482
GRC,Greece,Total excluding LULUCF,N2O,989632930.9,1040562173,1073217711,1177548343,1301247319,1491475744,1619696468,1682496064,1772844426,2019622532,2272860935,2485563656,2777587736,3408762676,3731206114,4126052524,4410958545,5143930578,6014483070,7313003587,7752177698,7111717355,7022292910,6143285339,5838442781,5731166254,6981301354,8441043788,9620689045,9912982473,12303130986,13397300125,15087664534,15304259920,16707125518,18918993565,19755358303,19747562626,19967829608,19994407159,18722815912,20016484163,23014788858,30126771066,36103787152,38000674206,43167281091,49330405468,57434176562,56670319134,49832214765,49982338396,46671295225,48314061616,49596893335,41892873937,40990570045,41685772646,45312700380,44381900844,40917947608,51044522167
GRC,Greece,Waste,CH4,1494891730,1653800146,1695300069,1856780480,2052207156,2295269867,2490295056,2631376113,2783634732,3118297190,3480758579,3814836601,4414512775,5767186607,6458931673,7176321189,7692058227,8877603673,10667519056,12971875411,13371685710,12316825121,12776137964,11495086939,11039086019,10930480279,12886764223,14836779746,17137365826,17691406307,21396960001,23076923077,24946236559,23191489362,24123711340,28247422680,29494949495,29183673469,28235294118,28457711443,25870646766,32000000000,36686390533,46705202312,55402298851,55730337079,59565217391,72090395480,80000000000,79759036145,66741573034,66982248521,60500000000,58292682927,56626506024,47228915663,45952380952,45714285714,46850828729,45054945055,41311475410,49655172414
GRC,Greece,Waste,CO2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.91558E+13,8.79021E+13,1.0172E+14,1.34626E+14,1.44042E+14,1.62079E+14,1.77005E+14,2.05547E+14,2.39298E+14,2.94497E+14,3.07187E+14,2.68444E+14,2.80092E+14,2.53481E+14,2.46257E+14,2.45235E+14,2.89126E+14,3.21827E+14,3.7383E+14,3.88084E+14,4.4496E+14,4.77273E+14,5.27273E+14,4.95455E+14,5.31818E+14,6.22727E+14,6.63636E+14,6.5E+14,6.54545E+14,6.5E+14,5.90909E+14,6.18182E+14,3.22245E+14,2.36257E+14,2.29524E+14,1.25253E+14,1.13693E+14,1.00631E+14,9.67391E+13,2.66935E+13,4.66981E+13,5.04456E+13,6.95402E+13,6.24021E+13,5.24554E+13,3.57664E+13,4.14163E+13,4.69484E+13,5.60847E+13,6.10119E+13,6.23762E+13,5.71429E+13
GRC,Greece,Waste,N2O,27976161700,31003714640,31238301240,33701553937,36333529030,39818719721,42397936952,43778026978,45758552072,50819706479,58170847143,64855104671,74851769897,91010653959,1.0451E+11,1.15609E+11,1.23716E+11,1.44348E+11,1.70953E+11,2.07756E+11,2.22525E+11,1.97149E+11,1.98787E+11,1.79124E+11,1.68558E+11,1.70172E+11,2.07222E+11,2.31663E+11,2.70518E+11,2.67272E+11,3.49833E+11,3.69726E+11,4.0338E+11,3.77473E+11,3.96984E+11,4.61115E+11,4.89933E+11,4.70457E+11,4.78437E+11,4.57015E+11,3.96583E+11,4.34644E+11,5.00129E+11,6.33507E+11,7.55818E+11,7.85108E+11,8.59311E+11,9.82082E+11,1.11648E+12,1.03807E+12,9.22819E+11,9.04442E+11,7.80847E+11,7.71167E+11,7.65622E+11,6.44822E+11,6.34952E+11,6.45328E+11,6.77533E+11,6.55161E+11,6.15756E+11,7.1062E+11
GRD,Grenada,Agriculture,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385649355,6049478514,7100302931,7978450144,8365419089,9257239114,10061339863,11807976527,14810459620,18080917841,22052263549,25144417415,28288639386,29196720525,31575631381,32392735708,32188278982,33516681938,35004861228,37631943015,40328081501,45851269162,49310421524,54312727979,53932039917,55848777871,60462241166,61290904614,71339031344,71295986398,77023714985,81982733201,75987739468,78474631990,78851233003,80188697674,85113142535,91607779638,1.00202E+11,1.06164E+11,1.12288E+11,1.16361E+11,1.20745E+11,1.03822E+11,1.11373E+11
GRD,Grenada,Agriculture,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11005248321,12505647538,14061552729,15441874878,16238229606,17685915910,19064387902,22098045902,26549394580,31632916698,38378118235,42872759605,47464160044,49376578069,53399717499,55069146053,55595625956,55947653554,57991410498,64463165326,70378385780,81321781551,85130584670,1.0146E+11,99797542704,99082577090,1.06628E+11,1.09264E+11,1.28955E+11,1.22756E+11,1.33996E+11,1.41415E+11,1.28127E+11,1.34057E+11,1.34688E+11,1.3765E+11,1.45752E+11,1.57666E+11,1.72457E+11,1.82695E+11,1.92728E+11,1.98706E+11,2.0776E+11,1.76837E+11,1.89215E+11
GRD,Grenada,Energy,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35507E+11,8.02931E+11,9.44521E+11,9.99103E+11,7.97599E+11,8.8025E+11,8.90565E+11,8.67561E+11,1.0483E+12,9.77029E+11,8.94011E+11,9.91017E+11,1.12796E+12,7.41597E+11,8.53214E+11,8.49755E+11,8.20695E+11,7.64969E+11,8.71777E+11,8.68429E+11,7.09847E+11,8.78628E+11,8.53114E+11,9.32815E+11,8.93466E+11,9.77985E+11,9.61006E+11,1.0465E+12,1.16411E+12,1.15967E+12,1.22368E+12,1.35406E+12,1.12595E+12,1.19075E+12,1.07772E+12,1.09199E+12,9.49431E+11,1.1915E+12,1.30755E+12,1.42982E+12,1.64936E+12,1.7476E+12,1.55078E+12,1.31247E+12,1.38958E+12
GRD,Grenada,Energy,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498836377,1721683943,2143487677,2324957170,1970220083,2013412360,2115626841,2336008197,2692270549,2842265494,2933281986,2480141907,2595414002,2623573236,2734162626,2650943969,2560431283,2273509194,2281150123,2382541847,2320654394,2533543140,2484584384,2722745395,2682701986,2635789882,2736196331,2922529720,3220164609,3024678211,3187746187,3264727419,3048519983,2965435613,3077691407,2951595053,2771776681,3878712372,3834645869,3961346049,3963680229,3994943685,4018162864,3922598162,3765379815
GRD,Grenada,Energy,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04022E+11,5.89232E+11,7.1183E+11,7.59488E+11,6.84469E+11,7.45E+11,7.58651E+11,5.45661E+11,6.33124E+11,5.99519E+11,5.30521E+11,5.74744E+11,6.69457E+11,4.99047E+11,5.25653E+11,5.10199E+11,4.81314E+11,4.43487E+11,5.3406E+11,5.35325E+11,4.315E+11,4.76535E+11,3.0927E+11,3.67393E+11,3.5282E+11,4.00267E+11,4.06411E+11,4.10299E+11,4.80263E+11,5.38996E+11,5.27105E+11,5.48858E+11,4.88335E+11,4.93758E+11,3.96501E+11,3.58846E+11,3.50817E+11,4.21892E+11,4.6597E+11,4.4812E+11,5.08407E+11,5.42176E+11,4.88261E+11,4.06664E+11,4.24507E+11
GRD,Grenada,Industrial Processes and Product Use,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98206724162,1.2267E+11,1.41417E+11,1.54028E+11,1.51377E+11,1.62481E+11,1.63731E+11,1.85629E+11,2.03554E+11,2.29608E+11,2.42674E+11,2.8071E+11,3.18247E+11,3.10378E+11,3.12638E+11,3.20745E+11,3.06745E+11,3.12608E+11,3.59803E+11,3.72499E+11,3.80768E+11,4.49953E+11,4.77237E+11,5.64652E+11,5.3932E+11,5.59355E+11,5.91018E+11,6.0517E+11,6.44033E+11,6.46945E+11,7.0905E+11,7.57776E+11,6.5921E+11,6.70446E+11,7.01492E+11,7.40632E+11,7.32713E+11,8.28634E+11,9.06371E+11,9.65128E+11,1.02335E+12,1.05092E+12,1.07388E+12,9.23373E+11,9.84283E+11
GRD,Grenada,Industrial Processes and Product Use,F-Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55422089295,66910898712,75179678088,79214612143,80875467762,85330333333,87869034800,94502149805,1.06833E+11,1.17243E+11,1.31103E+11,1.41531E+11,1.55423E+11,1.58914E+11,1.68965E+11,1.69487E+11,1.66566E+11,1.70216E+11,1.75473E+11,1.85309E+11,1.93197E+11,2.15412E+11,2.27363E+11,2.40761E+11,2.36566E+11,2.4015E+11,2.56965E+11,2.54944E+11,2.89815E+11,2.86353E+11,3.04692E+11,3.25187E+11,2.9779E+11,2.9205E+11,2.90543E+11,2.94074E+11,3.04195E+11,3.23226E+11,3.48604E+11,3.64825E+11,3.80299E+11,3.88841E+11,3.97864E+11,3.36584E+11,3.57351E+11
GRD,Grenada,Industrial Processes and Product Use,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41535E+14,3.02474E+14,3.52567E+14,3.79796E+14,3.894E+14,4.12617E+14,4.171E+14,4.51967E+14,5.11367E+14,5.71919E+14,6.61568E+14,7.3403E+14,8.38018E+14,8.80059E+14,9.51765E+14,9.7229E+14,9.6215E+14,1.00034E+15,1.04321E+15,1.10849E+15,1.18487E+15,1.34714E+15,1.44314E+15,1.55702E+15,1.55822E+15,1.61778E+15,1.75376E+15,1.7778E+15,2.06396E+15,2.055E+15,2.23142E+15,2.42934E+15,2.24862E+15,2.24785E+15,2.25045E+15,2.3118E+15,2.43532E+15,2.61174E+15,2.83241E+15,3.01602E+15,3.17094E+15,3.28598E+15,3.41827E+15,2.91456E+15,3.13431E+15
GRD,Grenada,Other,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02091E+11,1.06231E+11,1.40616E+11,1.50668E+11,1.22042E+11,1.31951E+11,1.37786E+11,1.35282E+11,1.53364E+11,1.5242E+11,1.3312E+11,1.41381E+11,1.86502E+11,1.3052E+11,1.23381E+11,1.15645E+11,1.19088E+11,1.102E+11,1.17526E+11,1.16155E+11,1.02021E+11,1.23663E+11,1.45719E+11,1.47891E+11,1.40843E+11,1.48624E+11,1.38691E+11,1.40592E+11,1.54575E+11,1.55274E+11,1.61134E+11,1.6209E+11,1.43787E+11,1.23794E+11,1.1986E+11,1.21456E+11,1.10023E+11,1.42266E+11,1.5003E+11,1.61934E+11,2.51831E+11,2.68117E+11,1.90285E+11,1.61354E+11,1.71154E+11
GRD,Grenada,Total excluding LULUCF,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765296178,2128250272,2478651205,2721483607,2803682882,3004445269,3119610703,3465078826,4041649523,4603423867,5375239240,6021847738,6854554928,7130737513,7662621373,7852163149,7745304630,7978204044,8295091358,8788298069,9282617576,10369850991,11017357038,11819190236,11828276936,12211003975,13133742387,13313746502,15203400122,15272145720,16403969570,17667936620,16586571088,16670556958,16745288729,17109780948,17928087470,19189419103,20770998456,22002916912,23090978154,23685757482,24765003776,21186012406,22668347172
GRD,Grenada,Total excluding LULUCF,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477158992,1695247338,2112486822,2291331756,1947002002,1987885737,2088804314,2306391612,2653931253,2808226386,2897703094,2456938916,2570458098,2599053860,2709530531,2628478342,2539444141,2257720936,2266043169,2367170609,2307003486,2519229337,2471842925,2708564429,2668944539,2622994786,2723587131,2908342683,3205325141,3011640805,3174408337,3251874161,3036517935,2954073790,3065574511,2940743600,2762688889,3862277150,3819953739,3946619855,3949772579,3981309065,4004901601,3907906783,3752786572
GRD,Grenada,Total excluding LULUCF,F-Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55422089295,66910898712,75179678088,79214612143,80875467762,85330333333,87869034800,94502149805,1.06833E+11,1.17243E+11,1.31103E+11,1.41531E+11,1.55423E+11,1.58914E+11,1.68965E+11,1.69487E+11,1.66566E+11,1.70216E+11,1.75473E+11,1.85309E+11,1.93197E+11,2.15412E+11,2.27363E+11,2.40761E+11,2.36566E+11,2.4015E+11,2.56965E+11,2.54944E+11,2.89815E+11,2.86353E+11,3.04692E+11,3.25187E+11,2.9779E+11,2.9205E+11,2.90543E+11,2.94074E+11,3.04195E+11,3.23226E+11,3.48604E+11,3.64825E+11,3.80299E+11,3.88841E+11,3.97864E+11,3.36584E+11,3.57351E+11
GRD,Grenada,Total excluding LULUCF,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8418049593,9654196959,11103620925,12161738058,12438900243,13578219312,14549138136,16171086571,18951083000,21484472433,24130723171,26526623836,30512674314,28714379246,29859605347,30081123133,30398777935,29808176074,31286919015,33276931290,33234237730,39690206380,41262273182,46045259549,44780948649,46255386754,46997233325,47641352508,54534557141,53899611718,57083365381,59479220339,53585362430,51539697539,49770273308,49984518722,49004926611,58040154311,62535779082,65973200410,80887945691,84729622883,75549126832,64010595377,68090050912
GRD,Grenada,Waste,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623651200,3301771450,3822219148,4145811477,4244107116,4479842500,4584471381,4891875990,5590948507,6201306532,7166985653,7944790713,9139406571,9507650017,10195182675,10425561156,10327072840,10659403764,11037823177,11647982362,12255956019,13615376873,14496522418,15295422659,15307181918,15776260610,17007723954,17240822809,19593114242,19681708921,21221918674,22943778806,21574141415,21566804456,21629331275,22218951647,23244692720,24802650541,26765313447,28310419760,29623294342,30299313143,31933820658,27278721856,29145017792
GRD,Grenada,Waste,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61674656398,80320825649,96376934432,1.04536E+11,1.10568E+11,1.23077E+11,1.28201E+11,1.35657E+11,1.41419E+11,1.48116E+11,1.66246E+11,1.79445E+11,2.04345E+11,2.01995E+11,2.12475E+11,2.23349E+11,2.23578E+11,2.28717E+11,2.29646E+11,2.44781E+11,2.64272E+11,3.71295E+11,4.21219E+11,4.23572E+11,4.22871E+11,4.37974E+11,4.49724E+11,4.32358E+11,4.87282E+11,4.75585E+11,5.12257E+11,5.6566E+11,5.33644E+11,5.41275E+11,5.5713E+11,5.87345E+11,6.18727E+11,6.70771E+11,7.27318E+11,7.76155E+11,8.07151E+11,8.32874E+11,8.9105E+11,7.69534E+11,8.3121E+11
GTM,Guatemala,Agriculture,CH4,537938092.8,545855462.6,561965602,599904988.1,602830580,606560318.9,647590221.2,703022974.6,719776536.3,754021934.1,812806830.3,778352941.2,764109090.9,960448635.5,1268405176,1500370370,2083675513,2357204387,2503340289,2733703050,2562178862,2689843844,2858032689,2721804632,2982677197,3038016277,2314228325,2267007949,2450500883,2670071226,2353884682,3009951275,3288454225,3619029350,4515908024,5187753782,5699940224,6469100444,7117611741,6484393717,6888866843,5985432147,6148633381,6588199023,6549246174,6911882237,7776305388,8040207982,8954386705,8114960342,8608768683,10026976396,10440833925,10927121795,11570479993,12133890064,12522033185,13393296146,13557145141,13877480216,13614847828,14761600266
GTM,Guatemala,Agriculture,CO2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30464000000,69887323944,41609900990,37343024709,45035611111,51935897436,44093941414,49373875676,68285716535,88951033505,78787000000,1.10921E+11,81467286916,1.43423E+11,95367574018,83091043479,55205828366,45123565860,80924693746,52240523981,44220376977,48990092370,50930937390,82013974482,50518426335,63169846694,72906212163,74125109258,78207629004,74769029596,1.04831E+11,1.33371E+11,1.82538E+11,3.2741E+11,1.74647E+11,2.50313E+11,1.72932E+11,2.29917E+11,2.25169E+11,2.06255E+11,1.92779E+11,1.92115E+11,1.64218E+11,1.24698E+11,1.40418E+11,1.76665E+11,1.87121E+11,1.9057E+11,1.82565E+11,1.70398E+11,1.63378E+11,1.72663E+11
GTM,Guatemala,Agriculture,N2O,376560547,377937961.6,385299587.6,403579418.3,407420153,406162263.6,440262124.9,464525407.5,457996814.9,475733512.7,480395619.9,489735491.5,486299467.7,586495023.5,809851913.5,941120289.1,1241411728,1362291872,1465549756,1619796358,1716791598,1938538872,1937197142,2011200587,2063540508,2077897680,1470808118,1415068680,1624327373,1670053684,1303124931,1773263279,2245921994,2854838839,4110179678,4276453001,4420178110,4663912076,4930723000,4181713065,4175974704,4063317700,4731359868,4763412177,5274560677,5874357079,6566665514,7174767735,9035496041,7786481452,8076810299,8690740230,9044711326,9561330141,10666789580,10925574788,11605067825,12394335844,12598276331,13119615576,12641661664,13740223961
